state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,45-49,52105,596
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,50-54,52105,614
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,55-59,52105,695
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,60-64,52105,1050
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,65-69,52105,644
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,70-74,52105,59
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,75-79,52105,28
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,80-84,52105,92
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,85-89,52105,18
MT,Alta Floresta/MT,5100250,2,AstraZeneca,M,90+,52105,7
MT,Alta Floresta/MT,5100250,2,Janssen,F,10-14,52105,1
MT,Alta Floresta/MT,5100250,2,Janssen,F,15-19,52105,2
MT,Alta Floresta/MT,5100250,2,Janssen,F,20-24,52105,7
MT,Alta Floresta/MT,5100250,2,Janssen,F,25-29,52105,2
MT,Alta Floresta/MT,5100250,2,Janssen,F,30-34,52105,4
MT,Alta Floresta/MT,5100250,2,Janssen,F,35-39,52105,5
MT,Alta Floresta/MT,5100250,2,Janssen,F,40-44,52105,8
MT,Alta Floresta/MT,5100250,2,Janssen,F,45-49,52105,17
MT,Alta Floresta/MT,5100250,2,Janssen,F,50-54,52105,10
MT,Alta Floresta/MT,5100250,2,Janssen,F,55-59,52105,19
MT,Alta Floresta/MT,5100250,2,Janssen,F,60-64,52105,1
MT,Alta Floresta/MT,5100250,2,Janssen,M,15-19,52105,4
MT,Alta Floresta/MT,5100250,2,Janssen,M,20-24,52105,6
MT,Alta Floresta/MT,5100250,2,Janssen,M,25-29,52105,7
MT,Alta Floresta/MT,5100250,2,Janssen,M,30-34,52105,4
MT,Alta Floresta/MT,5100250,2,Janssen,M,35-39,52105,2
MT,Alta Floresta/MT,5100250,2,Janssen,M,40-44,52105,4
MT,Alta Floresta/MT,5100250,2,Janssen,M,45-49,52105,12
MT,Alta Floresta/MT,5100250,2,Janssen,M,50-54,52105,11
MT,Alta Floresta/MT,5100250,2,Janssen,M,55-59,52105,9
MT,Alta Floresta/MT,5100250,2,Janssen,M,60-64,52105,2
MT,Alta Floresta/MT,5100250,2,Janssen,M,65-69,52105,1
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,0-4,52105,1
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,10-14,52105,637
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,15-19,52105,867
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,20-24,52105,1247
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,25-29,52105,1036
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,30-34,52105,928
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,35-39,52105,586
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,40-44,52105,420
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,45-49,52105,452
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,5-9,52105,2
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,50-54,52105,501
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,55-59,52105,406
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,60-64,52105,63
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,65-69,52105,18
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,70-74,52105,17
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,75-79,52105,8
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,80-84,52105,5
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,F,90+,52105,1
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,10-14,52105,584
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,15-19,52105,786
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,20-24,52105,1093
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,25-29,52105,954
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,30-34,52105,755
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,35-39,52105,583
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,40-44,52105,376
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,45-49,52105,484
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,5-9,52105,1
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,50-54,52105,486
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,55-59,52105,510
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,60-64,52105,86
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,65-69,52105,26
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,70-74,52105,13
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,75-79,52105,8
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,80-84,52105,7
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech,M,85-89,52105,1
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech - Pediátrica,F,0-4,52105,9
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech - Pediátrica,F,10-14,52105,233
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech - Pediátrica,F,5-9,52105,403
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech - Pediátrica,M,0-4,52105,11
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech - Pediátrica,M,10-14,52105,236
MT,Alta Floresta/MT,5100250,2,Pfizer/BioNTech - Pediátrica,M,5-9,52105,435
MT,Alta Floresta/MT,5100250,2,Sinovac,F,0-4,52105,17
MT,Alta Floresta/MT,5100250,2,Sinovac,F,10-14,52105,28
MT,Alta Floresta/MT,5100250,2,Sinovac,F,15-19,52105,505
MT,Alta Floresta/MT,5100250,2,Sinovac,F,20-24,52105,351
MT,Alta Floresta/MT,5100250,2,Sinovac,F,25-29,52105,620
MT,Alta Floresta/MT,5100250,2,Sinovac,F,30-34,52105,392
MT,Alta Floresta/MT,5100250,2,Sinovac,F,35-39,52105,386
MT,Alta Floresta/MT,5100250,2,Sinovac,F,40-44,52105,355
MT,Alta Floresta/MT,5100250,2,Sinovac,F,45-49,52105,255
MT,Alta Floresta/MT,5100250,2,Sinovac,F,5-9,52105,28
MT,Alta Floresta/MT,5100250,2,Sinovac,F,50-54,52105,311
MT,Alta Floresta/MT,5100250,2,Sinovac,F,55-59,52105,122
MT,Alta Floresta/MT,5100250,2,Sinovac,F,60-64,52105,55
MT,Alta Floresta/MT,5100250,2,Sinovac,F,65-69,52105,197
MT,Alta Floresta/MT,5100250,2,Sinovac,F,70-74,52105,488
MT,Alta Floresta/MT,5100250,2,Sinovac,F,75-79,52105,324
MT,Alta Floresta/MT,5100250,2,Sinovac,F,80-84,52105,107
MT,Alta Floresta/MT,5100250,2,Sinovac,F,85-89,52105,91
MT,Alta Floresta/MT,5100250,2,Sinovac,F,90+,52105,34
MT,Alta Floresta/MT,5100250,2,Sinovac,M,0-4,52105,19
MT,Alta Floresta/MT,5100250,2,Sinovac,M,10-14,52105,20
MT,Alta Floresta/MT,5100250,2,Sinovac,M,15-19,52105,478
MT,Alta Floresta/MT,5100250,2,Sinovac,M,20-24,52105,330
MT,Alta Floresta/MT,5100250,2,Sinovac,M,25-29,52105,493
MT,Alta Floresta/MT,5100250,2,Sinovac,M,30-34,52105,282
MT,Alta Floresta/MT,5100250,2,Sinovac,M,35-39,52105,310
MT,Alta Floresta/MT,5100250,2,Sinovac,M,40-44,52105,327
MT,Alta Floresta/MT,5100250,2,Sinovac,M,45-49,52105,235
MT,Alta Floresta/MT,5100250,2,Sinovac,M,5-9,52105,22
MT,Alta Floresta/MT,5100250,2,Sinovac,M,50-54,52105,307
MT,Alta Floresta/MT,5100250,2,Sinovac,M,55-59,52105,139
MT,Alta Floresta/MT,5100250,2,Sinovac,M,60-64,52105,71
MT,Alta Floresta/MT,5100250,2,Sinovac,M,65-69,52105,234
MT,Alta Floresta/MT,5100250,2,Sinovac,M,70-74,52105,516
MT,Alta Floresta/MT,5100250,2,Sinovac,M,75-79,52105,306
MT,Alta Floresta/MT,5100250,2,Sinovac,M,80-84,52105,123
MT,Alta Floresta/MT,5100250,2,Sinovac,M,85-89,52105,68
MT,Alta Floresta/MT,5100250,2,Sinovac,M,90+,52105,39
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,15-19,52105,14
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,20-24,52105,39
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,25-29,52105,46
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,30-34,52105,55
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,35-39,52105,76
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,40-44,52105,80
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,45-49,52105,56
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,50-54,52105,55
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,55-59,52105,54
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,60-64,52105,40
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,65-69,52105,22
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,70-74,52105,6
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,75-79,52105,5
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,80-84,52105,2
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,85-89,52105,2
MT,Alta Floresta/MT,5100250,3,AstraZeneca,F,90+,52105,1
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,15-19,52105,19
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,20-24,52105,56
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,25-29,52105,78
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,30-34,52105,64
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,35-39,52105,73
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,40-44,52105,83
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,45-49,52105,81
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,50-54,52105,77
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,55-59,52105,55
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,60-64,52105,40
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,65-69,52105,30
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,70-74,52105,9
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,75-79,52105,4
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,80-84,52105,6
MT,Alta Floresta/MT,5100250,3,AstraZeneca,M,85-89,52105,2
MT,Alta Floresta/MT,5100250,3,Janssen,F,10-14,52105,4
MT,Alta Floresta/MT,5100250,3,Janssen,F,15-19,52105,75
MT,Alta Floresta/MT,5100250,3,Janssen,F,20-24,52105,208
MT,Alta Floresta/MT,5100250,3,Janssen,F,25-29,52105,210
MT,Alta Floresta/MT,5100250,3,Janssen,F,30-34,52105,246
MT,Alta Floresta/MT,5100250,3,Janssen,F,35-39,52105,260
MT,Alta Floresta/MT,5100250,3,Janssen,F,40-44,52105,319
MT,Alta Floresta/MT,5100250,3,Janssen,F,45-49,52105,484
MT,Alta Floresta/MT,5100250,3,Janssen,F,50-54,52105,406
MT,Alta Floresta/MT,5100250,3,Janssen,F,55-59,52105,449
MT,Alta Floresta/MT,5100250,3,Janssen,F,60-64,52105,231
MT,Alta Floresta/MT,5100250,3,Janssen,F,65-69,52105,153
MT,Alta Floresta/MT,5100250,3,Janssen,F,70-74,52105,99
MT,Alta Floresta/MT,5100250,3,Janssen,F,75-79,52105,66
MT,Alta Floresta/MT,5100250,3,Janssen,F,80-84,52105,36
MT,Alta Floresta/MT,5100250,3,Janssen,F,85-89,52105,18
MT,Alta Floresta/MT,5100250,3,Janssen,F,90+,52105,6
MT,Alta Floresta/MT,5100250,3,Janssen,M,10-14,52105,4
MT,Alta Floresta/MT,5100250,3,Janssen,M,15-19,52105,52
MT,Alta Floresta/MT,5100250,3,Janssen,M,20-24,52105,166
MT,Alta Floresta/MT,5100250,3,Janssen,M,25-29,52105,190
MT,Alta Floresta/MT,5100250,3,Janssen,M,30-34,52105,192
MT,Alta Floresta/MT,5100250,3,Janssen,M,35-39,52105,214
MT,Alta Floresta/MT,5100250,3,Janssen,M,40-44,52105,257
MT,Alta Floresta/MT,5100250,3,Janssen,M,45-49,52105,356
MT,Alta Floresta/MT,5100250,3,Janssen,M,50-54,52105,379
MT,Alta Floresta/MT,5100250,3,Janssen,M,55-59,52105,432
MT,Alta Floresta/MT,5100250,3,Janssen,M,60-64,52105,268
MT,Alta Floresta/MT,5100250,3,Janssen,M,65-69,52105,205
MT,Alta Floresta/MT,5100250,3,Janssen,M,70-74,52105,130
MT,Alta Floresta/MT,5100250,3,Janssen,M,75-79,52105,80
MT,Alta Floresta/MT,5100250,3,Janssen,M,80-84,52105,39
MT,Alta Floresta/MT,5100250,3,Janssen,M,85-89,52105,18
MT,Alta Floresta/MT,5100250,3,Janssen,M,90+,52105,7
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,0-4,52105,1
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,10-14,52105,123
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,15-19,52105,225
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,20-24,52105,329
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,25-29,52105,424
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,30-34,52105,494
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,35-39,52105,498
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,40-44,52105,569
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,45-49,52105,504
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,50-54,52105,619
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,55-59,52105,616
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,60-64,52105,688
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,65-69,52105,582
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,70-74,52105,471
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,75-79,52105,298
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,80-84,52105,175
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,85-89,52105,86
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,F,90+,52105,43
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,0-4,52105,1
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,10-14,52105,124
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,15-19,52105,165
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,20-24,52105,257
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,25-29,52105,315
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,30-34,52105,338
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,35-39,52105,400
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,40-44,52105,419
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,45-49,52105,334
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,50-54,52105,497
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,55-59,52105,564
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,60-64,52105,720
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,65-69,52105,669
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,70-74,52105,524
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,75-79,52105,321
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,80-84,52105,191
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,85-89,52105,102
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech,M,90+,52105,42
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,10-14,52105,2
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,15-19,52105,8
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,20-24,52105,46
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,25-29,52105,42
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,30-34,52105,53
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,35-39,52105,48
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,40-44,52105,47
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,45-49,52105,55
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,5-9,52105,1
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,50-54,52105,50
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,55-59,52105,62
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,60-64,52105,71
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,65-69,52105,64
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,70-74,52105,57
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,75-79,52105,20
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,80-84,52105,16
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,85-89,52105,8
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,F,90+,52105,7
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,0-4,52105,1
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,10-14,52105,1
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,15-19,52105,6
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,20-24,52105,62
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,25-29,52105,77
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,30-34,52105,66
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,35-39,52105,63
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,40-44,52105,60
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,45-49,52105,61
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,50-54,52105,71
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,55-59,52105,82
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,60-64,52105,87
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,65-69,52105,83
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,70-74,52105,75
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,75-79,52105,49
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,80-84,52105,29
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Bivalente,M,85-89,52105,10
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Pediátrica,F,0-4,52105,3
MT,Alta Floresta/MT,5100250,3,Pfizer/BioNTech - Pediátrica,F,10-14,52105,9
